<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
FGIIW.US,D,20260310,000000,0.12,0.2,0.12,0.2,25901,0
FGIIW.US,D,20260311,000000,0.18,0.1999,0.175,0.18,5725,0
FGIIW.US,D,20260313,000000,0.15,0.15,0.15,0.15,900,0
FGIIW.US,D,20260316,000000,0.174,0.19,0.174,0.19,16681,0
FGIIW.US,D,20260317,000000,0.1905,0.1905,0.15,0.17,8317,0
FGIIW.US,D,20260318,000000,0.1884,0.19,0.16,0.16,212939,0
FGIIW.US,D,20260320,000000,0.19,0.19,0.18,0.19,8053,0
FGIIW.US,D,20260323,000000,0.2,0.2,0.19,0.19,1609,0
FGIIW.US,D,20260325,000000,0.18,0.18,0.18,0.18,6010,0
FGIIW.US,D,20260326,000000,0.18,0.18,0.18,0.18,263,0
FGIIW.US,D,20260327,000000,0.2,0.2,0.2,0.2,1002,0
FGIIW.US,D,20260408,000000,0.2,0.2,0.2,0.2,464,0
FGIIW.US,D,20260413,000000,0.2,0.2,0.2,0.2,25010,0
FGIIW.US,D,20260414,000000,0.2,0.2199,0.2,0.2199,75520,0
FGIIW.US,D,20260417,000000,0.2,0.2,0.179999,0.1986,1400,0
FGIIW.US,D,20260421,000000,0.2,0.2,0.2,0.2,149,0
FGIIW.US,D,20260422,000000,0.2,0.2,0.2,0.2,610,0
FGIIW.US,D,20260423,000000,0.2,0.2,0.2,0.2,110,0
FGIIW.US,D,20260424,000000,0.185,0.2,0.185,0.1999,1400,0
FGIIW.US,D,20260507,000000,0.1801,0.2,0.18,0.18,16720,0
FGIIW.US,D,20260508,000000,0.19,0.19,0.1805,0.19,610,0
FGIIW.US,D,20260511,000000,0.19,0.2,0.19,0.2,2510,0
FGIIW.US,D,20260519,000000,0.2194,0.2194,0.19,0.19,200,0
FGIIW.US,D,20260521,000000,0.22,0.25,0.18,0.18,30910,0
FGIIW.US,D,20260527,000000,0.245001,0.25,0.1752,0.1752,21000,0
FGIIW.US,D,20260528,000000,0.199999,0.2008,0.1999,0.2008,5120,0
FGIIW.US,D,20260529,000000,0.2,0.2008,0.18775,0.2,71175,0
FGIIW.US,D,20260601,000000,0.2,0.2,0.2,0.2,105,0
FGIIW.US,D,20260603,000000,0.2,0.25,0.2,0.25,1600,0
FGIIW.US,D,20260616,000000,0.25,0.25,0.25,0.25,188,0
FGIIW.US,D,20260622,000000,0.2463,0.25,0.2463,0.25,500,0
FGIIW.US,D,20260623,000000,0.2425,0.2425,0.227499,0.2299,39193,0
FGIIW.US,D,20260624,000000,0.23,0.23,0.23,0.23,1000,0
