symbol,date,open,high,low,close,adj_close,volume
AZN,1993-05-12,3.518433589895113,3.518433589895113,3.338356486133382,3.352208375930786,3.352208375930786,207000.0
AZN,1993-05-13,3.3245048465484768,3.3245048465484768,3.1859837055924607,3.2275400161743164,3.2275400161743164,396300.0
AZN,1993-05-14,3.2413931470586745,3.2413931470586745,3.185984611511231,3.1859846115112305,3.1859846115112305,323100.0
AZN,1993-05-17,3.2136872406511117,3.25524353981018,3.2136872406511117,3.2552435398101807,3.2552435398101807,34200.0
AZN,1993-05-18,3.255244434595213,3.255244434595213,3.213688124013357,3.2275400161743164,3.2275400161743164,34500.0
AZN,1993-05-19,3.2275380275957737,3.2413902282714844,3.2275380275957737,3.2413902282714844,3.2413902282714844,36000.0
AZN,1993-05-20,3.2413902282714844,3.2552424289471955,3.2275380275957737,3.2413902282714844,3.2413902282714844,59400.0
AZN,1993-05-21,3.2413902282714844,3.2413902282714844,3.2413902282714844,3.2413902282714844,3.2413902282714844,6600.0
AZN,1993-05-24,3.2136871814727783,3.2136871814727783,3.2136871814727783,3.2136871814727783,3.2136871814727783,16200.0
AZN,1993-05-25,3.1998343467712402,3.227538434566668,3.1998343467712402,3.1998343467712402,3.1998343467712402,120900.0
AZN,1993-05-26,3.2275380275957737,3.2552424289471955,3.2275380275957737,3.2413902282714844,3.2413902282714844,226200.0
AZN,1993-05-27,3.2690942287445073,3.2829464290650074,3.255242345473292,3.269094228744507,3.269094228744507,725100.0
AZN,1993-05-28,3.241391334407357,3.25524353981018,3.2275391290045334,3.2552435398101807,3.2552435398101807,464400.0
AZN,1993-06-01,3.2690950140145425,3.3106513079090045,3.2690950140145425,3.296799421310425,3.296799421310425,368100.0
AZN,1993-06-02,3.296799838969249,3.310651727322671,3.25524353981018,3.2552435398101807,3.2552435398101807,529200.0
AZN,1993-06-03,3.255242684356404,3.255242684356404,3.158277906117072,3.1721301078796387,3.1721301078796387,2388600.0
AZN,1993-06-04,3.158277594869239,3.158277594869239,3.1305735111236572,3.1305735111236572,3.1305735111236572,527700.0
AZN,1993-06-07,3.1305745832924377,3.1305745832924377,3.0197575762585878,3.047461986541748,3.047461986541748,2298600.0
AZN,1993-06-08,3.0613138746339326,3.1028701730092774,3.047461986541748,3.047461986541748,3.047461986541748,1938900.0
AZN,1993-06-09,3.0751661322003137,3.1167224312841015,3.0751661322003137,3.102870225906372,3.102870225906372,1549200.0
AZN,1993-06-10,3.1028711911910367,3.1028711911910367,3.075167088866398,3.089019298553467,3.089019298553467,1381500.0
AZN,1993-06-11,3.102870140356366,3.116722345352173,3.075166047414144,3.116722345352173,3.116722345352173,1385400.0
AZN,1993-06-14,3.13057455034798,3.13057455034798,3.102870140356366,3.116722345352173,3.116722345352173,965100.0
