symbol,date,open,high,low,close,adj_close,volume
TER,1990-01-02,2.500572681427002,2.500572681427002,2.471830466697956,2.500572681427002,2.500572681427002,165600.0
TER,1990-01-03,2.471830466697956,2.558057110885094,2.471830466697956,2.500572681427002,2.500572681427002,270800.0
TER,1990-01-04,2.529315233230591,2.5580574517900296,2.5005730146711524,2.529315233230591,2.529315233230591,242000.0
TER,1990-01-05,2.4718302670647114,2.4718302670647114,2.4430880546569824,2.4430880546569824,2.4430880546569824,452800.0
TER,1990-01-08,2.414345708004264,2.471830129623413,2.414345708004264,2.471830129623413,2.471830129623413,98000.0
TER,1990-01-09,2.4718299195879982,2.4718299195879982,2.385603294486091,2.4143455028533936,2.4143455028533936,102800.0
TER,1990-01-10,2.4143452876951637,2.4143452876951637,2.328118670277479,2.356860876083374,2.356860876083374,23600.0
TER,1990-01-11,2.3281192406114326,2.385603666305542,2.2993770277643777,2.385603666305542,2.385603666305542,112000.0
TER,1990-01-12,2.299377064646026,2.3281192779541016,2.299377064646026,2.3281192779541016,2.3281192779541016,171600.0
TER,1990-01-15,2.2993767261505127,2.328118935227394,2.2706345170736313,2.2993767261505127,2.2993767261505127,115600.0
TER,1990-01-16,2.299377064646026,2.385603704570252,2.299377064646026,2.3281192779541016,2.3281192779541016,198800.0
TER,1990-01-17,2.328118670277479,2.4143452876951637,2.2993764644715844,2.356860876083374,2.356860876083374,751200.0
TER,1990-01-18,2.299377064646026,2.3281192779541016,2.299377064646026,2.3281192779541016,2.3281192779541016,304000.0
TER,1990-01-19,2.2993767261505127,2.328118935227394,2.2993767261505127,2.2993767261505127,2.2993767261505127,132800.0
TER,1990-01-22,2.299377080556509,2.299377080556509,2.1269237995147705,2.1269237995147705,2.1269237995147705,460000.0
TER,1990-01-23,2.1556659748679716,2.184408187866211,2.126923761869732,2.184408187866211,2.184408187866211,468000.0
TER,1990-01-24,2.1844082265286833,2.1844082265286833,2.098181586007814,2.1269237995147705,2.1269237995147705,467200.0
TER,1990-01-25,2.1844082265286833,2.1844082265286833,2.1269237995147705,2.1269237995147705,2.1269237995147705,438400.0
TER,1990-01-26,2.126924978175633,2.126924978175633,2.0119560604364097,2.040698289871216,2.040698289871216,1368000.0
TER,1990-01-29,2.0694399424961634,2.0694399424961634,2.011955499649048,2.011955499649048,2.011955499649048,341200.0
TER,1990-01-30,2.04069682996567,2.0981812477111816,2.04069682996567,2.0981812477111816,2.0981812477111816,808800.0
TER,1990-01-31,2.069439172744751,2.098181383477317,2.069439172744751,2.069439172744751,2.069439172744751,199600.0
TER,1990-02-01,2.0694405193060215,2.0694405193060215,2.040698289871216,2.040698289871216,2.040698289871216,29200.0
TER,1990-02-02,1.9832125405470529,2.069439172744751,1.9832125405470529,2.069439172744751,2.069439172744751,513200.0
TER,1990-02-05,2.069439172744751,2.098181383477317,2.040696962012185,2.069439172744751,2.069439172744751,286800.0
TER,1990-02-06,2.069439172744751,2.098181383477317,2.069439172744751,2.069439172744751,2.069439172744751,426800.0
TER,1990-02-07,2.04069682996567,2.1556656654566937,2.04069682996567,2.0981812477111816,2.0981812477111816,408800.0
TER,1990-02-08,2.1269237995147705,2.155666013021727,2.098181586007814,2.1269237995147705,2.1269237995147705,129200.0
TER,1990-02-09,2.1269237995147705,2.155666013021727,2.1269237995147705,2.1269237995147705,2.1269237995147705,16000.0
TER,1990-02-12,2.155666013021727,2.155666013021727,2.1269237995147705,2.1269237995147705,2.1269237995147705,138400.0
TER,1990-02-13,2.098181586007814,2.1269237995147705,2.0694393725008577,2.1269237995147705,2.1269237995147705,40800.0
TER,1990-02-14,2.0981812477111816,2.1269234565839374,2.04069682996567,2.0981812477111816,2.0981812477111816,56000.0
TER,1990-02-15,2.040698289871216,2.0694405193060215,2.040698289871216,2.040698289871216,2.040698289871216,60000.0
TER,1990-02-16,2.040697721072606,2.0694399424961634,2.011955499649048,2.011955499649048,2.011955499649048,675600.0
TER,1990-02-20,2.011954680733059,2.011954680733059,1.983212471008301,1.9832124710083008,1.9832124710083008,256400.0
TER,1990-02-21,1.954470261283543,1.983212471008301,1.954470261283543,1.9832124710083008,1.9832124710083008,368000.0
TER,1990-02-22,1.954470261283543,2.011954680733059,1.954470261283543,1.9832124710083008,1.9832124710083008,139200.0
TER,1990-02-23,1.954470261283543,1.983212471008301,1.954470261283543,1.9832124710083008,1.9832124710083008,25200.0
TER,1990-02-26,1.925728051558785,2.011954680733059,1.925728051558785,1.9832124710083008,1.9832124710083008,110000.0
TER,1990-02-27,1.9544716015667982,2.040698289871216,1.9544716015667982,2.040698289871216,2.040698289871216,55200.0
TER,1990-02-28,2.0119560604364097,2.0981827487408276,2.0119560604364097,2.040698289871216,2.040698289871216,371600.0
TER,1990-03-01,2.04069682996567,2.0981812477111816,2.04069682996567,2.0981812477111816,2.0981812477111816,110400.0
TER,1990-03-02,2.098181383477317,2.098181383477317,2.069439172744751,2.069439172744751,2.069439172744751,66800.0
TER,1990-03-05,2.069439038838426,2.1269234565839374,2.069439038838426,2.0981812477111816,2.0981812477111816,53600.0
TER,1990-03-06,2.0981814511617025,2.155665874481201,2.0981814511617025,2.155665874481201,2.155665874481201,990400.0
TER,1990-03-07,2.1269237995147705,2.2131504400356397,2.1269237995147705,2.1269237995147705,2.1269237995147705,230800.0
